	OMIM_Num	diseaseName	HPO_ID	HPO_Name
1428	617762	Leukodystrophy, progressive, early childhood-onset	HP:0000319	Smooth philtrum
1488	617762	Leukodystrophy, progressive, early childhood-onset	HP:0000340	Sloping forehead
924	617762	Leukodystrophy, progressive, early childhood-onset	HP:0001284	Areflexia
933	617762	Leukodystrophy, progressive, early childhood-onset	HP:0002059	Cerebral atrophy
208	617762	Leukodystrophy, progressive, early childhood-onset	HP:0003676	Progressive
1487	617762	Leukodystrophy, progressive, early childhood-onset	HP:0000179	Thick lower lip vermilion
470	617762	Leukodystrophy, progressive, early childhood-onset	HP:0002376	Developmental regression
1038	617762	Leukodystrophy, progressive, early childhood-onset	HP:0004322	Short stature
440	617899	Leukodystrophy, hypomyelinating, 14	HP:0001290	Generalized hypotonia
1336	617899	Leukodystrophy, hypomyelinating, 14	HP:0000365	Hearing impairment
580	617899	Leukodystrophy, hypomyelinating, 14	HP:0000252	Microcephaly
1391	617899	Leukodystrophy, hypomyelinating, 14	HP:0001344	Absent speech
686	617899	Leukodystrophy, hypomyelinating, 14	HP:0002093	Respiratory insufficiency
298	617899	Leukodystrophy, hypomyelinating, 14	HP:0001249	Intellectual disability
665	617899	Leukodystrophy, hypomyelinating, 14	HP:0001510	Growth delay
1254	617899	Leukodystrophy, hypomyelinating, 14	HP:0011968	Feeding difficulties
337	617899	Leukodystrophy, hypomyelinating, 14	HP:0001250	Seizure
540	617899	Leukodystrophy, hypomyelinating, 14	HP:0001332	Dystonia
934	617899	Leukodystrophy, hypomyelinating, 14	HP:0002059	Cerebral atrophy
265	617899	Leukodystrophy, hypomyelinating, 14	HP:0000007	Autosomal recessive inheritance
635	617899	Leukodystrophy, hypomyelinating, 14	HP:0001272	Cerebellar atrophy
615	617899	Leukodystrophy, hypomyelinating, 14	HP:0000618	Blindness
93	617899	Leukodystrophy, hypomyelinating, 14	HP:0001257	Spasticity
581	617951	Leukodystrophy, hypomyelinating, 15	HP:0000252	Microcephaly
209	617951	Leukodystrophy, hypomyelinating, 15	HP:0003676	Progressive
592	617951	Leukodystrophy, hypomyelinating, 15	HP:0000407	Sensorineural hearing impairment
1490	617951	Leukodystrophy, hypomyelinating, 15	HP:0000529	Progressive visual loss
471	617951	Leukodystrophy, hypomyelinating, 15	HP:0002376	Developmental regression
454	617951	Leukodystrophy, hypomyelinating, 15	HP:0002015	Dysphagia
1255	617951	Leukodystrophy, hypomyelinating, 15	HP:0011968	Feeding difficulties
654	617951	Leukodystrophy, hypomyelinating, 15	HP:0001508	Failure to thrive
541	617951	Leukodystrophy, hypomyelinating, 15	HP:0001332	Dystonia
1493	617951	Leukodystrophy, hypomyelinating, 15	HP:0000646	Amblyopia
338	617951	Leukodystrophy, hypomyelinating, 15	HP:0001250	Seizure
636	617951	Leukodystrophy, hypomyelinating, 15	HP:0001272	Cerebellar atrophy
512	617951	Leukodystrophy, hypomyelinating, 15	HP:0000648	Optic atrophy
403	617951	Leukodystrophy, hypomyelinating, 15	HP:0001263	Global developmental delay
94	617951	Leukodystrophy, hypomyelinating, 15	HP:0001257	Spasticity
1491	617951	Leukodystrophy, hypomyelinating, 15	HP:0000540	Hypermetropia
66	617951	Leukodystrophy, hypomyelinating, 15	HP:0001251	Ataxia
1014	617951	Leukodystrophy, hypomyelinating, 15	HP:0002079	Hypoplasia of the corpus callosum
1155	617951	Leukodystrophy, hypomyelinating, 15	HP:0002080	Intention tremor
266	617951	Leukodystrophy, hypomyelinating, 15	HP:0000007	Autosomal recessive inheritance
1039	617951	Leukodystrophy, hypomyelinating, 15	HP:0004322	Short stature
41	617951	Leukodystrophy, hypomyelinating, 15	HP:0000639	Nystagmus
1074	617951	Leukodystrophy, hypomyelinating, 15	HP:0002540	Inability to walk
935	617951	Leukodystrophy, hypomyelinating, 15	HP:0002059	Cerebral atrophy
1067	617951	Leukodystrophy, hypomyelinating, 15	HP:0002305	Athetosis
166	617951	Leukodystrophy, hypomyelinating, 15	HP:0002415	Leukodystrophy
1182	617951	Leukodystrophy, hypomyelinating, 15	HP:0100543	Cognitive impairment
808	617951	Leukodystrophy, hypomyelinating, 15	HP:0007256	Abnormal pyramidal sign
1256	617964	Leukodystrophy, hypomyelinating, 16	HP:0011968	Feeding difficulties
1156	617964	Leukodystrophy, hypomyelinating, 16	HP:0002080	Intention tremor
809	617964	Leukodystrophy, hypomyelinating, 16	HP:0007256	Abnormal pyramidal sign
4	617964	Leukodystrophy, hypomyelinating, 16	HP:0000006	Autosomal dominant inheritance
42	617964	Leukodystrophy, hypomyelinating, 16	HP:0000639	Nystagmus
542	617964	Leukodystrophy, hypomyelinating, 16	HP:0001332	Dystonia
339	617964	Leukodystrophy, hypomyelinating, 16	HP:0001250	Seizure
850	617964	Leukodystrophy, hypomyelinating, 16	HP:0001276	Hypertonia
1494	617964	Leukodystrophy, hypomyelinating, 16	HP:0002136	Broad-based gait
370	617964	Leukodystrophy, hypomyelinating, 16	HP:0001260	Dysarthria
487	617964	Leukodystrophy, hypomyelinating, 16	HP:0003828	Variable expressivity
117	617964	Leukodystrophy, hypomyelinating, 16	HP:0001347	Hyperreflexia
1096	617964	Leukodystrophy, hypomyelinating, 16	HP:0000750	Delayed speech and language development
167	617964	Leukodystrophy, hypomyelinating, 16	HP:0002415	Leukodystrophy
1124	617964	Leukodystrophy, hypomyelinating, 16	HP:0001310	Dysmetria
458	617964	Leukodystrophy, hypomyelinating, 16	HP:0002066	Gait ataxia
441	617964	Leukodystrophy, hypomyelinating, 16	HP:0001290	Generalized hypotonia
1015	617964	Leukodystrophy, hypomyelinating, 16	HP:0002079	Hypoplasia of the corpus callosum
299	617964	Leukodystrophy, hypomyelinating, 16	HP:0001249	Intellectual disability
637	618006	Leukodystrophy, hypomyelinating, 17	HP:0001272	Cerebellar atrophy
1392	618006	Leukodystrophy, hypomyelinating, 17	HP:0001344	Absent speech
168	618006	Leukodystrophy, hypomyelinating, 17	HP:0002415	Leukodystrophy
1075	618006	Leukodystrophy, hypomyelinating, 17	HP:0002540	Inability to walk
210	618006	Leukodystrophy, hypomyelinating, 17	HP:0003676	Progressive
936	618006	Leukodystrophy, hypomyelinating, 17	HP:0002059	Cerebral atrophy
1040	618006	Leukodystrophy, hypomyelinating, 17	HP:0004322	Short stature
1316	618006	Leukodystrophy, hypomyelinating, 17	HP:0002187	Intellectual disability, profound
267	618006	Leukodystrophy, hypomyelinating, 17	HP:0000007	Autosomal recessive inheritance
995	618006	Leukodystrophy, hypomyelinating, 17	HP:0001371	Flexion contracture
340	618006	Leukodystrophy, hypomyelinating, 17	HP:0001250	Seizure
1016	618006	Leukodystrophy, hypomyelinating, 17	HP:0002079	Hypoplasia of the corpus callosum
582	618006	Leukodystrophy, hypomyelinating, 17	HP:0000252	Microcephaly
1495	618006	Leukodystrophy, hypomyelinating, 17	HP:0000212	Gingival overgrowth
1433	618006	Leukodystrophy, hypomyelinating, 17	HP:0000463	Anteverted nares
1503	618006	Leukodystrophy, hypomyelinating, 17	HP:0009765	Low hanging columella
1497	618006	Leukodystrophy, hypomyelinating, 17	HP:0000303	Mandibular prognathia
1498	618006	Leukodystrophy, hypomyelinating, 17	HP:0000687	Widely spaced teeth
745	618006	Leukodystrophy, hypomyelinating, 17	HP:0003593	Infantile onset
1502	618006	Leukodystrophy, hypomyelinating, 17	HP:0002521	Hypsarrhythmia
1501	618006	Leukodystrophy, hypomyelinating, 17	HP:0002098	Respiratory distress
1257	618006	Leukodystrophy, hypomyelinating, 17	HP:0011968	Feeding difficulties
1499	618006	Leukodystrophy, hypomyelinating, 17	HP:0001007	Hirsutism
794	618006	Leukodystrophy, hypomyelinating, 17	HP:0002751	Kyphoscoliosis
118	618186	Neuropathy, congenital hypomyelinating, 3	HP:0001347	Hyperreflexia
1412	618186	Neuropathy, congenital hypomyelinating, 3	HP:0002020	Gastroesophageal reflux
1444	618186	Neuropathy, congenital hypomyelinating, 3	HP:0000268	Dolichocephaly
783	618186	Neuropathy, congenital hypomyelinating, 3	HP:0000505	Visual impairment
95	618186	Neuropathy, congenital hypomyelinating, 3	HP:0001257	Spasticity
1496	618186	Neuropathy, congenital hypomyelinating, 3	HP:0000212	Gingival overgrowth
687	618186	Neuropathy, congenital hypomyelinating, 3	HP:0002093	Respiratory insufficiency
583	618186	Neuropathy, congenital hypomyelinating, 3	HP:0000252	Microcephaly
1017	618186	Neuropathy, congenital hypomyelinating, 3	HP:0002079	Hypoplasia of the corpus callosum
1507	618186	Neuropathy, congenital hypomyelinating, 3	HP:0003121	Limb joint contracture
341	618186	Neuropathy, congenital hypomyelinating, 3	HP:0001250	Seizure
1337	618186	Neuropathy, congenital hypomyelinating, 3	HP:0000365	Hearing impairment
1137	618186	Neuropathy, congenital hypomyelinating, 3	HP:0003429	CNS hypomyelination
268	618186	Neuropathy, congenital hypomyelinating, 3	HP:0000007	Autosomal recessive inheritance
543	618186	Neuropathy, congenital hypomyelinating, 3	HP:0001332	Dystonia
972	618186	Neuropathy, congenital hypomyelinating, 3	HP:0000218	High palate
1438	618186	Neuropathy, congenital hypomyelinating, 3	HP:0012471	Thick vermilion border
188	618186	Neuropathy, congenital hypomyelinating, 3	HP:0003487	Babinski sign
899	618186	Neuropathy, congenital hypomyelinating, 3	HP:0003577	Congenital onset
638	618186	Neuropathy, congenital hypomyelinating, 3	HP:0001272	Cerebellar atrophy
1090	618186	Neuropathy, congenital hypomyelinating, 3	HP:0000286	Epicanthus
799	618186	Neuropathy, congenital hypomyelinating, 3	HP:0002804	Arthrogryposis multiplex congenita
1505	618186	Neuropathy, congenital hypomyelinating, 3	HP:0001349	Facial diplegia
1504	618186	Neuropathy, congenital hypomyelinating, 3	HP:0001188	Hand clenching
1201	618186	Neuropathy, congenital hypomyelinating, 3	HP:0001558	Decreased fetal movement
835	618186	Neuropathy, congenital hypomyelinating, 3	HP:0000369	Low-set ears
1399	618186	Neuropathy, congenital hypomyelinating, 3	HP:0001561	Polyhydramnios
414	618186	Neuropathy, congenital hypomyelinating, 3	HP:0001265	Hyporeflexia
1506	618186	Neuropathy, congenital hypomyelinating, 3	HP:0001760	Abnormal foot morphology
1446	618186	Neuropathy, congenital hypomyelinating, 3	HP:0000347	Micrognathia
604	618186	Neuropathy, congenital hypomyelinating, 3	HP:0000508	Ptosis
1508	618186	Neuropathy, congenital hypomyelinating, 3	HP:0004326	Cachexia
455	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0002015	Dysphagia
692	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0002104	Apnea
404	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0001263	Global developmental delay
1231	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0000253	Progressive microcephaly
680	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0002013	Vomiting
189	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0003487	Babinski sign
688	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0002093	Respiratory insufficiency
442	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0001290	Generalized hypotonia
705	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0002352	Leukoencephalopathy
472	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0002376	Developmental regression
513	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0000648	Optic atrophy
119	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0001347	Hyperreflexia
169	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0002415	Leukodystrophy
342	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0001250	Seizure
746	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0003593	Infantile onset
269	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0000007	Autosomal recessive inheritance
67	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0001251	Ataxia
639	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0001272	Cerebellar atrophy
655	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0001508	Failure to thrive
622	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0001254	Lethargy
847	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0000737	Irritability
605	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0000508	Ptosis
892	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0003128	Lactic acidosis
600	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0000486	Strabismus
1164	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0002465	Poor speech
211	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0003676	Progressive
1510	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0012444	Brain atrophy
43	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0000639	Nystagmus
544	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0001332	Dystonia
1509	618226	Mitochondrial complex I deficiency, nuclear type 5	HP:0000602	Ophthalmoplegia
270	618235	Mitochondrial complex I deficiency, nuclear type 13	HP:0000007	Autosomal recessive inheritance
343	618235	Mitochondrial complex I deficiency, nuclear type 13	HP:0001250	Seizure
1357	618235	Mitochondrial complex I deficiency, nuclear type 13	HP:0001639	Hypertrophic cardiomyopathy
900	618235	Mitochondrial complex I deficiency, nuclear type 13	HP:0003577	Congenital onset
937	618235	Mitochondrial complex I deficiency, nuclear type 13	HP:0002059	Cerebral atrophy
693	618235	Mitochondrial complex I deficiency, nuclear type 13	HP:0002104	Apnea
1018	618235	Mitochondrial complex I deficiency, nuclear type 13	HP:0002079	Hypoplasia of the corpus callosum
1278	618235	Mitochondrial complex I deficiency, nuclear type 13	HP:0001942	Metabolic acidosis
673	618235	Mitochondrial complex I deficiency, nuclear type 13	HP:0001522	Death in infancy
405	618235	Mitochondrial complex I deficiency, nuclear type 13	HP:0001263	Global developmental delay
406	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0001263	Global developmental delay
170	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0002415	Leukodystrophy
190	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0003487	Babinski sign
1512	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0003198	Myopathy
706	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0002352	Leukoencephalopathy
68	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0001251	Ataxia
371	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0001260	Dysarthria
44	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0000639	Nystagmus
271	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0000007	Autosomal recessive inheritance
666	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0001510	Growth delay
100	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0001317	Abnormal cerebellum morphology
120	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0001347	Hyperreflexia
488	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0003828	Variable expressivity
1326	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0002355	Difficulty walking
1511	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0002121	Generalized non-motor (absence) seizure
96	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0001257	Spasticity
601	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0000486	Strabismus
1165	618242	Mitochondrial complex I deficiency, nuclear type 21	HP:0002465	Poor speech
1393	618404	Leukodystrophy, hypomyelinating, 18	HP:0001344	Absent speech
640	618404	Leukodystrophy, hypomyelinating, 18	HP:0001272	Cerebellar atrophy
272	618404	Leukodystrophy, hypomyelinating, 18	HP:0000007	Autosomal recessive inheritance
489	618404	Leukodystrophy, hypomyelinating, 18	HP:0003828	Variable expressivity
372	618404	Leukodystrophy, hypomyelinating, 18	HP:0001260	Dysarthria
97	618404	Leukodystrophy, hypomyelinating, 18	HP:0001257	Spasticity
45	618404	Leukodystrophy, hypomyelinating, 18	HP:0000639	Nystagmus
1081	618404	Leukodystrophy, hypomyelinating, 18	HP:0002650	Scoliosis
1217	618404	Leukodystrophy, hypomyelinating, 18	HP:0007108	Demyelinating peripheral neuropathy
191	618404	Leukodystrophy, hypomyelinating, 18	HP:0003487	Babinski sign
479	618404	Leukodystrophy, hypomyelinating, 18	HP:0002518	Abnormal periventricular white matter morphology
1320	618404	Leukodystrophy, hypomyelinating, 18	HP:0005484	Secondary microcephaly
1329	618404	Leukodystrophy, hypomyelinating, 18	HP:0007366	Atrophy/Degeneration affecting the brainstem
826	618404	Leukodystrophy, hypomyelinating, 18	HP:0011344	Severe global developmental delay
310	618404	Leukodystrophy, hypomyelinating, 18	HP:0000762	Decreased nerve conduction velocity
556	618404	Leukodystrophy, hypomyelinating, 18	HP:0002510	Spastic tetraplegia
407	618404	Leukodystrophy, hypomyelinating, 18	HP:0001263	Global developmental delay
344	618404	Leukodystrophy, hypomyelinating, 18	HP:0001250	Seizure
1514	618404	Leukodystrophy, hypomyelinating, 18	HP:0040131	Abnormal motor nerve conduction velocity
212	618404	Leukodystrophy, hypomyelinating, 18	HP:0003676	Progressive
996	618404	Leukodystrophy, hypomyelinating, 18	HP:0001371	Flexion contracture
656	618404	Leukodystrophy, hypomyelinating, 18	HP:0001508	Failure to thrive
1160	618404	Leukodystrophy, hypomyelinating, 18	HP:0002191	Progressive spasticity
1125	618404	Leukodystrophy, hypomyelinating, 18	HP:0001310	Dysmetria
545	618404	Leukodystrophy, hypomyelinating, 18	HP:0001332	Dystonia
1513	618404	Leukodystrophy, hypomyelinating, 18	HP:0011471	Gastrostomy tube feeding in infancy
1441	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0031936	Delayed ability to walk
171	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0002415	Leukodystrophy
192	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0003487	Babinski sign
1515	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0012043	Pendular nystagmus
711	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0002421	Poor head control
1126	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0001310	Dysmetria
1168	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0002599	Head titubation
1022	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0002188	Delayed CNS myelination
1157	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0002080	Intention tremor
514	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0000648	Optic atrophy
565	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0000047	Hypospadias
1112	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0000545	Myopia
443	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0001290	Generalized hypotonia
1339	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0001328	Specific learning disability
5	618688	Leukodystrophy, hypomyelinating, 19, transient infantile	HP:0000006	Autosomal dominant inheritance
1518	618863	Retinal dystrophy with leukodystrophy	HP:0001488	Bilateral ptosis
840	618863	Retinal dystrophy with leukodystrophy	HP:0000510	Rod-cone dystrophy
373	618863	Retinal dystrophy with leukodystrophy	HP:0001260	Dysarthria
1519	618863	Retinal dystrophy with leukodystrophy	HP:0002515	Waddling gait
1146	618863	Retinal dystrophy with leukodystrophy	HP:0001270	Motor delay
1138	618863	Retinal dystrophy with leukodystrophy	HP:0003429	CNS hypomyelination
1520	618863	Retinal dystrophy with leukodystrophy	HP:0002527	Falls
1517	618863	Retinal dystrophy with leukodystrophy	HP:0000601	Hypotelorism
1516	618863	Retinal dystrophy with leukodystrophy	HP:0000175	Cleft palate
273	618863	Retinal dystrophy with leukodystrophy	HP:0000007	Autosomal recessive inheritance
1232	618863	Retinal dystrophy with leukodystrophy	HP:0000253	Progressive microcephaly
1521	618863	Retinal dystrophy with leukodystrophy	HP:0003391	Gowers sign
1127	618863	Retinal dystrophy with leukodystrophy	HP:0001310	Dysmetria
1269	618863	Retinal dystrophy with leukodystrophy	HP:0030147	Truncal titubation
1062	618863	Retinal dystrophy with leukodystrophy	HP:0001583	Rotary nystagmus
1097	618863	Retinal dystrophy with leukodystrophy	HP:0000750	Delayed speech and language development
1384	618863	Retinal dystrophy with leukodystrophy	HP:0008167	Very long chain fatty acid accumulation
1522	618863	Retinal dystrophy with leukodystrophy	HP:0009904	Prominent ear helix
172	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0002415	Leukodystrophy
1526	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0002092	Pulmonary arterial hypertension
1524	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0001640	Cardiomegaly
1523	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0000572	Visual loss
1527	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0003326	Myalgia
1528	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0003688	Cytochrome C oxidase-negative muscle fibers
1530	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0005180	Tricuspid regurgitation
1531	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0410175	Hyperketonemia
1525	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0001714	Ventricular hypertrophy
945	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0002119	Ventriculomegaly
893	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0003128	Lactic acidosis
421	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0001268	Mental deterioration
444	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0001290	Generalized hypotonia
447	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0001324	Muscle weakness
1358	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0001639	Hypertrophic cardiomyopathy
1481	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0002070	Limb ataxia
274	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0000007	Autosomal recessive inheritance
1282	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0001987	Hyperammonemia
1483	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0002078	Truncal ataxia
1258	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0011968	Feeding difficulties
1238	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0001511	Intrauterine growth retardation
714	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0002490	Increased CSF lactate
728	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0003348	Hyperalaninemia
756	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0007965	Undetectable visual evoked potentials
882	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0002151	Increased serum lactate
1425	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0100704	Cerebral visual impairment
1280	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0001942	Metabolic acidosis
1279	619051	Mitochondrial complex IV deficiency, nuclear type 7	HP:0001942	Metabolic acidosis
1529	619061	Mitochondrial complex IV deficiency, nuclear type 17	HP:0003688	Cytochrome C oxidase-negative muscle fibers
1532	619061	Mitochondrial complex IV deficiency, nuclear type 17	HP:0007141	Sensorimotor neuropathy
1533	619061	Mitochondrial complex IV deficiency, nuclear type 17	HP:0008347	Decreased activity of mitochondrial complex IV
1534	619061	Mitochondrial complex IV deficiency, nuclear type 17	HP:0033369	Cavitating leukodystrophy
1098	619061	Mitochondrial complex IV deficiency, nuclear type 17	HP:0000750	Delayed speech and language development
69	619061	Mitochondrial complex IV deficiency, nuclear type 17	HP:0001251	Ataxia
427	619061	Mitochondrial complex IV deficiency, nuclear type 17	HP:0001285	Spastic tetraparesis
374	619061	Mitochondrial complex IV deficiency, nuclear type 17	HP:0001260	Dysarthria
345	619061	Mitochondrial complex IV deficiency, nuclear type 17	HP:0001250	Seizure
964	619061	Mitochondrial complex IV deficiency, nuclear type 17	HP:0011463	Childhood onset
473	619061	Mitochondrial complex IV deficiency, nuclear type 17	HP:0002376	Developmental regression
275	619061	Mitochondrial complex IV deficiency, nuclear type 17	HP:0000007	Autosomal recessive inheritance
300	619061	Mitochondrial complex IV deficiency, nuclear type 17	HP:0001249	Intellectual disability
641	619071	Leukodystrophy, hypomyelinating, 20	HP:0001272	Cerebellar atrophy
1500	619071	Leukodystrophy, hypomyelinating, 20	HP:0001007	Hirsutism
1259	619071	Leukodystrophy, hypomyelinating, 20	HP:0011968	Feeding difficulties
474	619071	Leukodystrophy, hypomyelinating, 20	HP:0002376	Developmental regression
606	619071	Leukodystrophy, hypomyelinating, 20	HP:0000508	Ptosis
1082	619071	Leukodystrophy, hypomyelinating, 20	HP:0002650	Scoliosis
1537	619071	Leukodystrophy, hypomyelinating, 20	HP:0012706	Elevated brain choline level by MRS
1538	619071	Leukodystrophy, hypomyelinating, 20	HP:0012708	Reduced brain N-acetyl aspartate level by MRS
1233	619071	Leukodystrophy, hypomyelinating, 20	HP:0000253	Progressive microcephaly
557	619071	Leukodystrophy, hypomyelinating, 20	HP:0002510	Spastic tetraplegia
1539	619071	Leukodystrophy, hypomyelinating, 20	HP:0030081	Punctate periventricular T2 hyperintense foci
1535	619071	Leukodystrophy, hypomyelinating, 20	HP:0001348	Brisk reflexes
1536	619071	Leukodystrophy, hypomyelinating, 20	HP:0012450	Chronic constipation
1188	619071	Leukodystrophy, hypomyelinating, 20	HP:0000473	Torticollis
276	619071	Leukodystrophy, hypomyelinating, 20	HP:0000007	Autosomal recessive inheritance
1019	619071	Leukodystrophy, hypomyelinating, 20	HP:0002079	Hypoplasia of the corpus callosum
965	619071	Leukodystrophy, hypomyelinating, 20	HP:0011463	Childhood onset
774	619071	Leukodystrophy, hypomyelinating, 20	HP:0000280	Coarse facial features
848	619071	Leukodystrophy, hypomyelinating, 20	HP:0000737	Irritability
193	619071	Leukodystrophy, hypomyelinating, 20	HP:0003487	Babinski sign
1184	619310	Leukodystrophy, hypomyelinating, 21	HP:0000028	Cryptorchidism
667	619310	Leukodystrophy, hypomyelinating, 21	HP:0001510	Growth delay
747	619310	Leukodystrophy, hypomyelinating, 21	HP:0003593	Infantile onset
1114	619310	Leukodystrophy, hypomyelinating, 21	HP:0000668	Hypodontia
1068	619310	Leukodystrophy, hypomyelinating, 21	HP:0002305	Athetosis
1106	619310	Leukodystrophy, hypomyelinating, 21	HP:0000044	Hypogonadotropic hypogonadism
770	619310	Leukodystrophy, hypomyelinating, 21	HP:0100660	Dyskinesia
221	619310	Leukodystrophy, hypomyelinating, 21	HP:0007371	Corpus callosum atrophy
657	619310	Leukodystrophy, hypomyelinating, 21	HP:0001508	Failure to thrive
762	619310	Leukodystrophy, hypomyelinating, 21	HP:0008872	Feeding difficulties in infancy
46	619310	Leukodystrophy, hypomyelinating, 21	HP:0000639	Nystagmus
642	619310	Leukodystrophy, hypomyelinating, 21	HP:0001272	Cerebellar atrophy
625	619310	Leukodystrophy, hypomyelinating, 21	HP:0001259	Coma
277	619310	Leukodystrophy, hypomyelinating, 21	HP:0000007	Autosomal recessive inheritance
584	619310	Leukodystrophy, hypomyelinating, 21	HP:0000252	Microcephaly
546	619310	Leukodystrophy, hypomyelinating, 21	HP:0001332	Dystonia
515	619310	Leukodystrophy, hypomyelinating, 21	HP:0000648	Optic atrophy
1540	619310	Leukodystrophy, hypomyelinating, 21	HP:0001946	Ketosis
1541	619310	Leukodystrophy, hypomyelinating, 21	HP:0002273	Tetraparesis
1542	619310	Leukodystrophy, hypomyelinating, 21	HP:0025336	Delayed ability to sit
422	619310	Leukodystrophy, hypomyelinating, 21	HP:0001268	Mental deterioration
70	619310	Leukodystrophy, hypomyelinating, 21	HP:0001251	Ataxia
1544	619310	Leukodystrophy, hypomyelinating, 21	HP:0033044	Motor regression
